C,NEMP.WORLD,NEXT_DAY_ACTUAL_GEN,AEMO,PUBLIC,2016/04/12,04:10:24,0000000270341910,NEXT_DAY_ACTUAL_GEN,0000000270341910
I,METER_DATA,GEN_DUID,1,INTERVAL_DATETIME,DUID,MWH_READING,LASTCHANGED
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",ANGAS1,0,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",ANGAS2,0,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",BUTLERSG,-0.000002,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",CALL_A_4,0,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",CAPTL_WF,15.271996,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",CATAGUN1,19.260002,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",CATHROCK,35.369999,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",CHALLHWF,11.700001,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",CLOVER,-0.10,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",CLUNY,2.800840,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",CNUNDAWF,12.414482,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",CULLRGWF,15.11,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",ERGT01,0,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",GB01,0.148464,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",GEORGTN1,7.755001,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",GEORGTN2,6.302001,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",INVICTA,0,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",LKBONNY1,18.308420,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",MBAHNTH,41.343754,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",MEADOWB2,19.52,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",MLWF1,4.7250,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",MTMILLAR,14.049196,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",PALOONA,0,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",PIONEER,-0.50,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",PORTLAT1,10.731857,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",PORTWF,64.599998,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",QUERIVE1,0,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",REPULSE,0,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",ROWALLAN,0,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",RPCG,-1,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",RUBICON,0,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",STARHLWF,7.797726,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",WAUBRAWF,75.726997,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",WOOLNTH1,119.110016,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",WPWF,25,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:05:00",YAMBUKWF,17.700001,"2016/04/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:10:00",ANGAS1,0,"2016/04/11 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:10:00",ANGAS2,0,"2016/04/11 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:10:00",BUTLERSG,-0.000002,"2016/04/11 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:10:00",CALL_A_4,0,"2016/04/11 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/11 04:10:00",CAPTL_WF,16.2640,"2016/04/11 04:05:04"
