C,NEMP.WORLD,NEXT_DAY_ACTUAL_GEN,AEMO,PUBLIC,2016/02/11,04:10:19,0000000268571197,NEXT_DAY_ACTUAL_GEN,0000000268571197
I,METER_DATA,GEN_DUID,1,INTERVAL_DATETIME,DUID,MWH_READING,LASTCHANGED
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",ANGAS1,0,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",ANGAS2,0,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",BUTLERSG,7.299998,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",CALL_A_4,0,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",CAPTL_WF,0,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",CATHROCK,8.959999,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",CHALLHWF,1,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",CLOVER,-0.02,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",CLUNY,2.929450,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",CNUNDAWF,7.308526,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",CULLRGWF,0.51,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",ERGT01,0,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",GB01,0.172276,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",GERMCRK,41.299999,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",INVICTA,0,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",LKBONNY1,6.430274,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",MBAHNTH,54.243752,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",MLWF1,2.8350,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",MTMILLAR,8.929574,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",PALOONA,0,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",PIONEER,30.50,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",PORTWF,5.90,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",REPULSE,5.144850,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",ROWALLAN,0,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",RPCG,21.10,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",RUBICON,0,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",STARHLWF,25.592537,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",WAUBRAWF,27.9960,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",WOOLNTH1,17.270016,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",WPWF,67,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:05:00",YAMBUKWF,0.90,"2016/02/10 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",ANGAS1,0,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",ANGAS2,0,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",BUTLERSG,7.299998,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",CALL_A_4,0,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",CAPTL_WF,0,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",CATHROCK,7.90,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",CHALLHWF,1,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",CLOVER,-0.02,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",CLUNY,3.043770,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",CNUNDAWF,7.108292,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",CULLRGWF,0,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",ERGT01,0,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",GB01,0.179455,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",GERMCRK,40.900002,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",INVICTA,0,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",LKBONNY1,6.340965,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",MBAHNTH,54.243752,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",MLWF1,2.8350,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",MTMILLAR,8.951898,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",PALOONA,0,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",PIONEER,30.50,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",PORTWF,5.30,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",REPULSE,4.992410,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",ROWALLAN,0,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",RPCG,21.10,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",RUBICON,0,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",STARHLWF,23.293207,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",WAUBRAWF,26.7950,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",WOOLNTH1,18.940016,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",WPWF,58,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:10:00",YAMBUKWF,1.40,"2016/02/10 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",ANGAS1,0,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",ANGAS2,0,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",BUTLERSG,7.299998,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",CALL_A_4,0,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",CAPTL_WF,0,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",CATHROCK,8.009999,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",CHALLHWF,1.10,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",CLOVER,-0.02,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",CLUNY,2.886580,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",CNUNDAWF,6.807941,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",CULLRGWF,0,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",ERGT01,0,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",GB01,0.179455,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",GERMCRK,40.799999,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",INVICTA,0,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",LKBONNY1,6.340965,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",MBAHNTH,54.243752,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",MLWF1,2.70,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",MTMILLAR,8.899809,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",PALOONA,0,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",PIONEER,30.50,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",PORTWF,5.90,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",REPULSE,5.068630,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",ROWALLAN,0,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",RPCG,21.10,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",RUBICON,0,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",STARHLWF,22.593412,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",WAUBRAWF,29.9540,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",WOOLNTH1,19.870014,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",WPWF,52,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:15:00",YAMBUKWF,1.60,"2016/02/10 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/10 04:20:00",ANGAS1,0,"2016/02/10 04:15:04"
