C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/07/28,04:40:00,0000000273476692,,0000000273476690
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 04:30:00",6820,"2016/07/27 04:30:31"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 05:00:00",6935,"2016/07/27 05:00:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 05:30:00",7244,"2016/07/27 05:31:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 06:00:00",7670,"2016/07/27 06:00:50"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 06:30:00",8485,"2016/07/27 06:30:28"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 07:00:00",9303,"2016/07/27 07:00:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 07:30:00",9812,"2016/07/27 07:31:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 08:00:00",10079,"2016/07/27 08:00:47"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 08:30:00",9982,"2016/07/27 08:30:25"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 09:00:00",9730,"2016/07/27 09:00:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 09:30:00",9544,"2016/07/27 09:31:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 10:00:00",9365,"2016/07/27 10:00:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 10:30:00",9277,"2016/07/27 10:30:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 11:00:00",9145,"2016/07/27 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 11:30:00",8920,"2016/07/27 11:31:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 12:00:00",8737,"2016/07/27 12:00:42"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 12:30:00",8641,"2016/07/27 12:30:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 13:00:00",8602,"2016/07/27 13:01:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 13:30:00",8537,"2016/07/27 13:31:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 14:00:00",8483,"2016/07/27 14:00:41"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 14:30:00",8470,"2016/07/27 14:30:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 15:00:00",8481,"2016/07/27 15:01:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 15:30:00",8529,"2016/07/27 15:31:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 16:00:00",8651,"2016/07/27 16:00:39"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 16:30:00",8889,"2016/07/27 16:30:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 17:00:00",9278,"2016/07/27 17:01:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 17:30:00",9904,"2016/07/27 17:30:58"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 18:00:00",10642,"2016/07/27 18:00:37"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 18:30:00",10887,"2016/07/27 18:30:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 19:00:00",10886,"2016/07/27 19:01:18"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 19:30:00",10695,"2016/07/27 19:30:56"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 20:00:00",10537,"2016/07/27 20:00:34"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 20:30:00",10340,"2016/07/27 20:30:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 21:00:00",10132,"2016/07/27 21:01:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 21:30:00",9800,"2016/07/27 21:30:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 22:00:00",9462,"2016/07/27 22:00:31"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 22:30:00",9341,"2016/07/27 22:30:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 23:00:00",8986,"2016/07/27 23:01:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/27 23:30:00",8776,"2016/07/27 23:30:51"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/28 00:00:00",8648,"2016/07/28 00:00:30"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/28 00:30:00",8443,"2016/07/28 00:30:10"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/28 01:00:00",8236,"2016/07/28 01:01:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/28 01:30:00",8049,"2016/07/28 01:30:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/28 02:00:00",7807,"2016/07/28 02:00:32"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/28 02:30:00",7513,"2016/07/28 02:30:11"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/28 03:00:00",7249,"2016/07/28 03:01:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/28 03:30:00",7058,"2016/07/28 03:30:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/28 04:00:00",6926,"2016/07/28 04:00:31"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 04:30:00",5158,"2016/07/27 04:30:31"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 05:00:00",5207,"2016/07/27 05:00:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 05:30:00",5433,"2016/07/27 05:31:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 06:00:00",5690,"2016/07/27 06:00:50"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 06:30:00",6114,"2016/07/27 06:30:28"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 07:00:00",6522,"2016/07/27 07:00:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 07:30:00",6907,"2016/07/27 07:31:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 08:00:00",7029,"2016/07/27 08:00:47"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 08:30:00",6943,"2016/07/27 08:30:25"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 09:00:00",6839,"2016/07/27 09:00:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 09:30:00",6758,"2016/07/27 09:31:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 10:00:00",6637,"2016/07/27 10:00:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 10:30:00",6544,"2016/07/27 10:30:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 11:00:00",6526,"2016/07/27 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 11:30:00",6463,"2016/07/27 11:31:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 12:00:00",6353,"2016/07/27 12:00:42"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 12:30:00",6325,"2016/07/27 12:30:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 13:00:00",6301,"2016/07/27 13:01:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 13:30:00",6337,"2016/07/27 13:31:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 14:00:00",6355,"2016/07/27 14:00:41"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 14:30:00",6319,"2016/07/27 14:30:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 15:00:00",6249,"2016/07/27 15:01:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 15:30:00",6315,"2016/07/27 15:31:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 16:00:00",6466,"2016/07/27 16:00:39"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 16:30:00",6576,"2016/07/27 16:30:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 17:00:00",6780,"2016/07/27 17:01:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 17:30:00",6999,"2016/07/27 17:30:58"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 18:00:00",7283,"2016/07/27 18:00:37"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 18:30:00",7435,"2016/07/27 18:30:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 19:00:00",7518,"2016/07/27 19:01:18"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 19:30:00",7443,"2016/07/27 19:30:56"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 20:00:00",7421,"2016/07/27 20:00:34"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/27 20:30:00",7385,"2016/07/27 20:30:12"
