C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/01/30,04:40:00,0000000268227355,,0000000268227353
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 04:30:00",6730,"2016/01/29 04:30:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 05:00:00",6925,"2016/01/29 05:00:43"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 05:30:00",7324,"2016/01/29 05:31:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 06:00:00",7820,"2016/01/29 06:01:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 06:30:00",8258,"2016/01/29 06:30:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 07:00:00",8636,"2016/01/29 07:00:32"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 07:30:00",8928,"2016/01/29 07:30:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 08:00:00",9141,"2016/01/29 08:01:05"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 08:30:00",9398,"2016/01/29 08:31:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 09:00:00",9613,"2016/01/29 09:00:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 09:30:00",9746,"2016/01/29 09:30:31"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 10:00:00",9879,"2016/01/29 10:00:46"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 10:30:00",9988,"2016/01/29 10:31:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 11:00:00",10240,"2016/01/29 11:01:18"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 11:30:00",10201,"2016/01/29 11:30:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 12:00:00",10092,"2016/01/29 12:00:28"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 12:30:00",9783,"2016/01/29 12:30:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 13:00:00",9572,"2016/01/29 13:01:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 13:30:00",9415,"2016/01/29 13:31:18"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 14:00:00",9345,"2016/01/29 14:00:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 14:30:00",9279,"2016/01/29 14:30:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 15:00:00",9446,"2016/01/29 15:00:42"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 15:30:00",9612,"2016/01/29 15:30:59"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 16:00:00",9656,"2016/01/29 16:01:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 16:30:00",9773,"2016/01/29 16:30:05"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 17:00:00",9768,"2016/01/29 17:00:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 17:30:00",9575,"2016/01/29 17:30:39"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 18:00:00",9485,"2016/01/29 18:00:55"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 18:30:00",9320,"2016/01/29 18:31:11"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 19:00:00",9189,"2016/01/29 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 19:30:00",9149,"2016/01/29 19:30:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 20:00:00",9122,"2016/01/29 20:00:33"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 20:30:00",8932,"2016/01/29 20:30:51"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 21:00:00",8662,"2016/01/29 21:01:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 21:30:00",8585,"2016/01/29 21:31:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/29 22:00:00",8399,"2016/01/29 22:00:14"
