C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/08/28,04:39:56,0000000274416063,,0000000274416061
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 04:30:00",6791,"2016/08/27 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 05:00:00",6819,"2016/08/27 05:00:58"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 05:30:00",6947,"2016/08/27 05:30:30"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 06:00:00",7144,"2016/08/27 06:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 06:30:00",7477,"2016/08/27 06:31:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 07:00:00",7833,"2016/08/27 07:00:35"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 07:30:00",8272,"2016/08/27 07:30:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 08:00:00",8664,"2016/08/27 08:01:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 08:30:00",8958,"2016/08/27 08:30:46"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 09:00:00",9014,"2016/08/27 09:00:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 09:30:00",8980,"2016/08/27 09:31:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 10:00:00",8727,"2016/08/27 10:01:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 10:30:00",8475,"2016/08/27 10:30:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 11:00:00",8209,"2016/08/27 11:00:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 11:30:00",7965,"2016/08/27 11:31:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 12:00:00",7765,"2016/08/27 12:00:52"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 12:30:00",7566,"2016/08/27 12:30:30"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 13:00:00",7456,"2016/08/27 13:00:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 13:30:00",7369,"2016/08/27 13:31:07"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 14:00:00",7339,"2016/08/27 14:00:44"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 14:30:00",7267,"2016/08/27 14:30:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 15:00:00",7291,"2016/08/27 15:01:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 15:30:00",7356,"2016/08/27 15:31:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 16:00:00",7487,"2016/08/27 16:00:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 16:30:00",7663,"2016/08/27 16:30:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 17:00:00",7989,"2016/08/27 17:01:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 17:30:00",8364,"2016/08/27 17:30:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 18:00:00",9023,"2016/08/27 18:00:32"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 18:30:00",9532,"2016/08/27 18:30:10"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 19:00:00",9610,"2016/08/27 19:01:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 19:30:00",9477,"2016/08/27 19:30:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 20:00:00",9359,"2016/08/27 20:00:25"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 20:30:00",9237,"2016/08/27 20:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 21:00:00",9120,"2016/08/27 21:01:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 21:30:00",9001,"2016/08/27 21:30:41"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 22:00:00",8839,"2016/08/27 22:00:18"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 22:30:00",8780,"2016/08/27 22:31:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 23:00:00",8578,"2016/08/27 23:00:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/27 23:30:00",8393,"2016/08/27 23:30:35"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 00:00:00",8152,"2016/08/28 00:00:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 00:30:00",7932,"2016/08/28 00:31:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 01:00:00",7737,"2016/08/28 01:00:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 01:30:00",7521,"2016/08/28 01:30:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 02:00:00",7308,"2016/08/28 02:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 02:30:00",7002,"2016/08/28 02:31:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 03:00:00",6776,"2016/08/28 03:00:41"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 03:30:00",6632,"2016/08/28 03:30:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 04:00:00",6561,"2016/08/28 04:01:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/27 04:30:00",5224,"2016/08/27 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/27 05:00:00",5268,"2016/08/27 05:00:58"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/27 05:30:00",5362,"2016/08/27 05:30:30"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/27 06:00:00",5421,"2016/08/27 06:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/27 06:30:00",5555,"2016/08/27 06:31:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/27 07:00:00",5721,"2016/08/27 07:00:35"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/27 07:30:00",5863,"2016/08/27 07:30:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/27 08:00:00",5895,"2016/08/27 08:01:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/27 08:30:00",5860,"2016/08/27 08:30:46"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/27 09:00:00",5774,"2016/08/27 09:00:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/27 09:30:00",5639,"2016/08/27 09:31:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/27 10:00:00",5520,"2016/08/27 10:01:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/27 10:30:00",5401,"2016/08/27 10:30:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/27 11:00:00",5264,"2016/08/27 11:00:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/27 11:30:00",5183,"2016/08/27 11:31:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/27 12:00:00",5135,"2016/08/27 12:00:52"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/27 12:30:00",5121,"2016/08/27 12:30:30"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/27 13:00:00",5098,"2016/08/27 13:00:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/27 13:30:00",5102,"2016/08/27 13:31:07"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/27 14:00:00",5121,"2016/08/27 14:00:44"
