C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/09/05,04:39:54,0000000274665715,,0000000274665713
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 04:30:00",6095,"2016/09/04 04:31:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 05:00:00",6114,"2016/09/04 05:00:52"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 05:30:00",6174,"2016/09/04 05:30:25"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 06:00:00",6295,"2016/09/04 06:01:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 06:30:00",6459,"2016/09/04 06:30:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 07:00:00",6714,"2016/09/04 07:00:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 07:30:00",6985,"2016/09/04 07:31:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 08:00:00",7261,"2016/09/04 08:00:56"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 08:30:00",7516,"2016/09/04 08:30:31"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 09:00:00",7615,"2016/09/04 09:00:05"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 09:30:00",7649,"2016/09/04 09:31:05"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 10:00:00",7608,"2016/09/04 10:00:39"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 10:30:00",7507,"2016/09/04 10:30:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 11:00:00",7365,"2016/09/04 11:01:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 11:30:00",7171,"2016/09/04 11:30:46"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 12:00:00",7067,"2016/09/04 12:00:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 12:30:00",6967,"2016/09/04 12:31:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 13:00:00",6873,"2016/09/04 13:00:56"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 13:30:00",6785,"2016/09/04 13:30:30"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 14:00:00",6753,"2016/09/04 14:00:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 14:30:00",6737,"2016/09/04 14:31:07"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 15:00:00",6777,"2016/09/04 15:01:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 15:30:00",6826,"2016/09/04 15:30:51"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 16:00:00",6980,"2016/09/04 16:00:37"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 16:30:00",7211,"2016/09/04 16:30:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 17:00:00",7468,"2016/09/04 17:01:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 17:30:00",7727,"2016/09/04 17:30:48"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 18:00:00",8285,"2016/09/04 18:00:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 18:30:00",8826,"2016/09/04 18:31:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/04 19:00:00",8919,"2016/09/04 19:00:55"
