C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/07/14,04:40:00,0000000273048389,,0000000273048387
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 04:30:00",6814,"2016/07/13 04:31:07"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 05:00:00",6920,"2016/07/13 05:00:43"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 05:30:00",7269,"2016/07/13 05:30:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 06:00:00",7682,"2016/07/13 06:01:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 06:30:00",8398,"2016/07/13 06:30:55"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 07:00:00",8998,"2016/07/13 07:00:29"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 07:30:00",9473,"2016/07/13 07:30:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 08:00:00",9940,"2016/07/13 08:00:59"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 08:30:00",10167,"2016/07/13 08:30:35"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 09:00:00",10131,"2016/07/13 09:00:11"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 09:30:00",10080,"2016/07/13 09:31:10"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 10:00:00",9951,"2016/07/13 10:00:47"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 10:30:00",9758,"2016/07/13 10:30:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 11:00:00",9613,"2016/07/13 11:01:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 11:30:00",9461,"2016/07/13 11:30:59"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 12:00:00",9311,"2016/07/13 12:00:35"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 12:30:00",9188,"2016/07/13 12:30:11"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 13:00:00",9115,"2016/07/13 13:01:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 13:30:00",9114,"2016/07/13 13:30:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 14:00:00",9073,"2016/07/13 14:00:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 14:30:00",9005,"2016/07/13 14:30:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 15:00:00",9045,"2016/07/13 15:01:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 15:30:00",9164,"2016/07/13 15:30:40"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 16:00:00",9328,"2016/07/13 16:00:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 16:30:00",9638,"2016/07/13 16:31:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 17:00:00",10167,"2016/07/13 17:00:52"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 17:30:00",10911,"2016/07/13 17:30:28"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 18:00:00",11610,"2016/07/13 18:00:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 18:30:00",11786,"2016/07/13 18:31:05"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 19:00:00",11760,"2016/07/13 19:00:40"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 19:30:00",11584,"2016/07/13 19:30:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 20:00:00",11423,"2016/07/13 20:01:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 20:30:00",11224,"2016/07/13 20:30:51"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 21:00:00",10934,"2016/07/13 21:00:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 21:30:00",10726,"2016/07/13 21:30:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 22:00:00",10392,"2016/07/13 22:01:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 22:30:00",10173,"2016/07/13 22:30:39"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 23:00:00",9738,"2016/07/13 23:00:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/13 23:30:00",9448,"2016/07/13 23:31:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/14 00:00:00",9220,"2016/07/14 00:00:52"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/14 00:30:00",8978,"2016/07/14 00:30:29"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/14 01:00:00",8743,"2016/07/14 01:00:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/14 01:30:00",8491,"2016/07/14 01:31:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/14 02:00:00",8233,"2016/07/14 02:00:41"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/14 02:30:00",7887,"2016/07/14 02:30:18"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/14 03:00:00",7587,"2016/07/14 03:01:18"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/14 03:30:00",7392,"2016/07/14 03:30:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/14 04:00:00",7242,"2016/07/14 04:00:30"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 04:30:00",5190,"2016/07/13 04:31:07"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 05:00:00",5286,"2016/07/13 05:00:43"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 05:30:00",5467,"2016/07/13 05:30:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 06:00:00",5681,"2016/07/13 06:01:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 06:30:00",6068,"2016/07/13 06:30:55"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 07:00:00",6439,"2016/07/13 07:00:29"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 07:30:00",6808,"2016/07/13 07:30:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 08:00:00",6911,"2016/07/13 08:00:59"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 08:30:00",6900,"2016/07/13 08:30:35"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 09:00:00",6813,"2016/07/13 09:00:11"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 09:30:00",6644,"2016/07/13 09:31:10"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 10:00:00",6443,"2016/07/13 10:00:47"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 10:30:00",6338,"2016/07/13 10:30:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 11:00:00",6250,"2016/07/13 11:01:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 11:30:00",6124,"2016/07/13 11:30:59"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 12:00:00",6099,"2016/07/13 12:00:35"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 12:30:00",6090,"2016/07/13 12:30:11"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 13:00:00",6132,"2016/07/13 13:01:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 13:30:00",6183,"2016/07/13 13:30:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 14:00:00",6190,"2016/07/13 14:00:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/13 14:30:00",6243,"2016/07/13 14:30:03"
