C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/01/28,04:40:00,0000000268168990,,0000000268168988
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 04:30:00",6415,"2016/01/27 04:30:55"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 05:00:00",6663,"2016/01/27 05:01:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 05:30:00",7093,"2016/01/27 05:30:05"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 06:00:00",7456,"2016/01/27 06:00:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 06:30:00",7859,"2016/01/27 06:30:38"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 07:00:00",8241,"2016/01/27 07:00:55"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 07:30:00",8502,"2016/01/27 07:31:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 08:00:00",8706,"2016/01/27 08:00:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 08:30:00",8971,"2016/01/27 08:30:25"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 09:00:00",9081,"2016/01/27 09:00:43"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 09:30:00",9155,"2016/01/27 09:31:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 10:00:00",9186,"2016/01/27 10:01:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 10:30:00",9150,"2016/01/27 10:30:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 11:00:00",9142,"2016/01/27 11:00:34"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 11:30:00",9091,"2016/01/27 11:30:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 12:00:00",9063,"2016/01/27 12:01:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 12:30:00",9028,"2016/01/27 12:30:04"
