C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/08/13,04:39:59,0000000273961043,,0000000273961041
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 04:30:00",6875,"2016/08/12 04:30:55"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 05:00:00",7006,"2016/08/12 05:00:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 05:30:00",7349,"2016/08/12 05:31:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 06:00:00",7784,"2016/08/12 06:00:54"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 06:30:00",8585,"2016/08/12 06:30:25"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 07:00:00",9340,"2016/08/12 07:01:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 07:30:00",9805,"2016/08/12 07:30:55"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 08:00:00",10118,"2016/08/12 08:00:27"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 08:30:00",10038,"2016/08/12 08:31:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 09:00:00",9802,"2016/08/12 09:00:55"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 09:30:00",9566,"2016/08/12 09:30:27"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 10:00:00",9375,"2016/08/12 10:01:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 10:30:00",9140,"2016/08/12 10:30:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 11:00:00",8950,"2016/08/12 11:00:25"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 11:30:00",8691,"2016/08/12 11:31:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 12:00:00",8511,"2016/08/12 12:00:51"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 12:30:00",8340,"2016/08/12 12:30:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 13:00:00",8268,"2016/08/12 13:01:18"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 13:30:00",8186,"2016/08/12 13:30:50"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 14:00:00",8093,"2016/08/12 14:00:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 14:30:00",8091,"2016/08/12 14:31:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 15:00:00",8109,"2016/08/12 15:00:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 15:30:00",8169,"2016/08/12 15:30:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 16:00:00",8371,"2016/08/12 16:01:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 16:30:00",8547,"2016/08/12 16:30:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 17:00:00",8898,"2016/08/12 17:00:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 17:30:00",9382,"2016/08/12 17:31:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 18:00:00",9993,"2016/08/12 18:00:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 18:30:00",10263,"2016/08/12 18:30:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 19:00:00",10241,"2016/08/12 19:01:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 19:30:00",10089,"2016/08/12 19:30:48"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 20:00:00",9971,"2016/08/12 20:00:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 20:30:00",9811,"2016/08/12 20:31:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/12 21:00:00",9673,"2016/08/12 21:00:46"
