C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/01/27,04:40:00,0000000268140353,,0000000268140351
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 04:30:00",6064,"2016/01/26 04:30:42"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 05:00:00",6119,"2016/01/26 05:01:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 05:30:00",6240,"2016/01/26 05:31:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 06:00:00",6350,"2016/01/26 06:00:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 06:30:00",6534,"2016/01/26 06:30:27"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 07:00:00",6756,"2016/01/26 07:00:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 07:30:00",7041,"2016/01/26 07:31:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 08:00:00",7284,"2016/01/26 08:01:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 08:30:00",7524,"2016/01/26 08:30:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 09:00:00",7697,"2016/01/26 09:00:30"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 09:30:00",7825,"2016/01/26 09:30:48"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 10:00:00",7918,"2016/01/26 10:01:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 10:30:00",7960,"2016/01/26 10:31:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 11:00:00",7942,"2016/01/26 11:00:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 11:30:00",7922,"2016/01/26 11:30:34"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 12:00:00",7919,"2016/01/26 12:00:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 12:30:00",7906,"2016/01/26 12:31:11"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 13:00:00",7910,"2016/01/26 13:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 13:30:00",7874,"2016/01/26 13:30:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 14:00:00",7936,"2016/01/26 14:00:39"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 14:30:00",8014,"2016/01/26 14:30:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 15:00:00",8089,"2016/01/26 15:01:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 15:30:00",8155,"2016/01/26 15:30:07"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 16:00:00",8291,"2016/01/26 16:00:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 16:30:00",8356,"2016/01/26 16:30:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 17:00:00",8432,"2016/01/26 17:01:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 17:30:00",8367,"2016/01/26 17:31:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 18:00:00",8353,"2016/01/26 18:00:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 18:30:00",8232,"2016/01/26 18:30:31"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 19:00:00",8168,"2016/01/26 19:00:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 19:30:00",8195,"2016/01/26 19:31:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 20:00:00",8236,"2016/01/26 20:01:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 20:30:00",8113,"2016/01/26 20:30:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 21:00:00",7944,"2016/01/26 21:00:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 21:30:00",7906,"2016/01/26 21:30:55"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 22:00:00",7776,"2016/01/26 22:01:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 22:30:00",7705,"2016/01/26 22:30:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 23:00:00",7524,"2016/01/26 23:00:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/26 23:30:00",7314,"2016/01/26 23:30:42"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 00:00:00",7195,"2016/01/27 00:01:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 00:30:00",7017,"2016/01/27 00:31:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 01:00:00",6809,"2016/01/27 01:00:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 01:30:00",6542,"2016/01/27 01:30:31"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 02:00:00",6350,"2016/01/27 02:00:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 02:30:00",6241,"2016/01/27 02:31:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 03:00:00",6172,"2016/01/27 03:00:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 03:30:00",6166,"2016/01/27 03:30:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/01/27 04:00:00",6221,"2016/01/27 04:00:37"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 04:30:00",5505,"2016/01/26 04:30:42"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 05:00:00",5523,"2016/01/26 05:01:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 05:30:00",5558,"2016/01/26 05:31:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 06:00:00",5547,"2016/01/26 06:00:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 06:30:00",5610,"2016/01/26 06:30:27"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 07:00:00",5739,"2016/01/26 07:00:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 07:30:00",5944,"2016/01/26 07:31:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 08:00:00",6102,"2016/01/26 08:01:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 08:30:00",6268,"2016/01/26 08:30:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 09:00:00",6352,"2016/01/26 09:00:30"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 09:30:00",6404,"2016/01/26 09:30:48"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 10:00:00",6480,"2016/01/26 10:01:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 10:30:00",6512,"2016/01/26 10:31:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 11:00:00",6542,"2016/01/26 11:00:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 11:30:00",6543,"2016/01/26 11:30:34"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 12:00:00",6589,"2016/01/26 12:00:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 12:30:00",6605,"2016/01/26 12:31:11"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 13:00:00",6623,"2016/01/26 13:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 13:30:00",6634,"2016/01/26 13:30:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 14:00:00",6643,"2016/01/26 14:00:39"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 14:30:00",6669,"2016/01/26 14:30:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 15:00:00",6622,"2016/01/26 15:01:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 15:30:00",6616,"2016/01/26 15:30:07"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 16:00:00",6712,"2016/01/26 16:00:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 16:30:00",6780,"2016/01/26 16:30:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 17:00:00",6832,"2016/01/26 17:01:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 17:30:00",6885,"2016/01/26 17:31:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 18:00:00",6895,"2016/01/26 18:00:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 18:30:00",6917,"2016/01/26 18:30:31"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 19:00:00",7041,"2016/01/26 19:00:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 19:30:00",7096,"2016/01/26 19:31:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 20:00:00",7119,"2016/01/26 20:01:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 20:30:00",7071,"2016/01/26 20:30:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 21:00:00",6886,"2016/01/26 21:00:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 21:30:00",6731,"2016/01/26 21:30:55"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 22:00:00",6528,"2016/01/26 22:01:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 22:30:00",6426,"2016/01/26 22:30:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 23:00:00",6280,"2016/01/26 23:00:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/26 23:30:00",6164,"2016/01/26 23:30:42"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/27 00:00:00",5953,"2016/01/27 00:01:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/27 00:30:00",5752,"2016/01/27 00:31:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/27 01:00:00",5601,"2016/01/27 01:00:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/27 01:30:00",5505,"2016/01/27 01:30:31"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/27 02:00:00",5454,"2016/01/27 02:00:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/27 02:30:00",5416,"2016/01/27 02:31:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/27 03:00:00",5367,"2016/01/27 03:00:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/27 03:30:00",5383,"2016/01/27 03:30:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/01/27 04:00:00",5389,"2016/01/27 04:00:37"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 04:30:00",1234,"2016/01/26 04:30:42"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 05:00:00",1245,"2016/01/26 05:01:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 05:30:00",1251,"2016/01/26 05:31:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 06:00:00",1262,"2016/01/26 06:00:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 06:30:00",1249,"2016/01/26 06:30:27"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 07:00:00",1267,"2016/01/26 07:00:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 07:30:00",1265,"2016/01/26 07:31:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 08:00:00",1249,"2016/01/26 08:01:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 08:30:00",1218,"2016/01/26 08:30:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 09:00:00",1209,"2016/01/26 09:00:30"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 09:30:00",1215,"2016/01/26 09:30:48"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 10:00:00",1191,"2016/01/26 10:01:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 10:30:00",1189,"2016/01/26 10:31:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 11:00:00",1153,"2016/01/26 11:00:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 11:30:00",1153,"2016/01/26 11:30:34"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 12:00:00",1190,"2016/01/26 12:00:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 12:30:00",1198,"2016/01/26 12:31:11"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 13:00:00",1233,"2016/01/26 13:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 13:30:00",1258,"2016/01/26 13:30:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 14:00:00",1308,"2016/01/26 14:00:39"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 14:30:00",1369,"2016/01/26 14:30:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 15:00:00",1442,"2016/01/26 15:01:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 15:30:00",1531,"2016/01/26 15:30:07"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 16:00:00",1638,"2016/01/26 16:00:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 16:30:00",1700,"2016/01/26 16:30:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 17:00:00",1769,"2016/01/26 17:01:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 17:30:00",1795,"2016/01/26 17:31:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 18:00:00",1774,"2016/01/26 18:00:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 18:30:00",1748,"2016/01/26 18:30:31"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 19:00:00",1732,"2016/01/26 19:00:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 19:30:00",1720,"2016/01/26 19:31:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 20:00:00",1709,"2016/01/26 20:01:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 20:30:00",1730,"2016/01/26 20:30:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 21:00:00",1715,"2016/01/26 21:00:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 21:30:00",1672,"2016/01/26 21:30:55"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 22:00:00",1618,"2016/01/26 22:01:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 22:30:00",1556,"2016/01/26 22:30:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 23:00:00",1530,"2016/01/26 23:00:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/26 23:30:00",1489,"2016/01/26 23:30:42"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/27 00:00:00",1709,"2016/01/27 00:01:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/27 00:30:00",1602,"2016/01/27 00:31:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/27 01:00:00",1518,"2016/01/27 01:00:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/27 01:30:00",1434,"2016/01/27 01:30:31"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/27 02:00:00",1378,"2016/01/27 02:00:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/27 02:30:00",1344,"2016/01/27 02:31:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/27 03:00:00",1323,"2016/01/27 03:00:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/27 03:30:00",1296,"2016/01/27 03:30:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/01/27 04:00:00",1278,"2016/01/27 04:00:37"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 04:30:00",1023,"2016/01/26 04:30:42"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 05:00:00",1027,"2016/01/26 05:01:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 05:30:00",1035,"2016/01/26 05:31:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 06:00:00",1056,"2016/01/26 06:00:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 06:30:00",1076,"2016/01/26 06:30:27"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 07:00:00",1090,"2016/01/26 07:00:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 07:30:00",1109,"2016/01/26 07:31:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 08:00:00",1133,"2016/01/26 08:01:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 08:30:00",1152,"2016/01/26 08:30:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 09:00:00",1148,"2016/01/26 09:00:30"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 09:30:00",1150,"2016/01/26 09:30:48"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 10:00:00",1153,"2016/01/26 10:01:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 10:30:00",1146,"2016/01/26 10:31:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 11:00:00",1133,"2016/01/26 11:00:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 11:30:00",1118,"2016/01/26 11:30:34"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 12:00:00",1108,"2016/01/26 12:00:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 12:30:00",1093,"2016/01/26 12:31:11"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 13:00:00",1090,"2016/01/26 13:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 13:30:00",1092,"2016/01/26 13:30:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 14:00:00",1089,"2016/01/26 14:00:39"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 14:30:00",1098,"2016/01/26 14:30:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 15:00:00",1098,"2016/01/26 15:01:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 15:30:00",1104,"2016/01/26 15:30:07"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 16:00:00",1126,"2016/01/26 16:00:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 16:30:00",1135,"2016/01/26 16:30:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 17:00:00",1137,"2016/01/26 17:01:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 17:30:00",1146,"2016/01/26 17:31:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 18:00:00",1139,"2016/01/26 18:00:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 18:30:00",1132,"2016/01/26 18:30:31"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 19:00:00",1126,"2016/01/26 19:00:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 19:30:00",1122,"2016/01/26 19:31:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 20:00:00",1130,"2016/01/26 20:01:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 20:30:00",1136,"2016/01/26 20:30:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 21:00:00",1143,"2016/01/26 21:00:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 21:30:00",1118,"2016/01/26 21:30:55"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 22:00:00",1084,"2016/01/26 22:01:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,TAS1,"2016/01/26 22:30:00",1045,"2016/01/26 22:30:06"
