C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/07/10,04:40:00,0000000272926937,,0000000272926935
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 04:30:00",6706,"2016/07/09 04:31:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 05:00:00",6741,"2016/07/09 05:00:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 05:30:00",6855,"2016/07/09 05:30:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 06:00:00",6971,"2016/07/09 06:01:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 06:30:00",7280,"2016/07/09 06:30:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 07:00:00",7580,"2016/07/09 07:00:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 07:30:00",7952,"2016/07/09 07:31:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 08:00:00",8433,"2016/07/09 08:00:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 08:30:00",8815,"2016/07/09 08:30:30"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 09:00:00",8979,"2016/07/09 09:00:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 09:30:00",9132,"2016/07/09 09:31:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 10:00:00",9022,"2016/07/09 10:00:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 10:30:00",8993,"2016/07/09 10:30:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 11:00:00",8785,"2016/07/09 11:01:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 11:30:00",8550,"2016/07/09 11:30:41"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 12:00:00",8380,"2016/07/09 12:00:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 12:30:00",8249,"2016/07/09 12:31:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 13:00:00",8230,"2016/07/09 13:00:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 13:30:00",8215,"2016/07/09 13:30:18"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 14:00:00",8220,"2016/07/09 14:01:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 14:30:00",8199,"2016/07/09 14:30:50"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 15:00:00",8161,"2016/07/09 15:00:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 15:30:00",8220,"2016/07/09 15:31:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 16:00:00",8340,"2016/07/09 16:00:54"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 16:30:00",8596,"2016/07/09 16:30:28"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 17:00:00",8963,"2016/07/09 17:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 17:30:00",9471,"2016/07/09 17:31:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 18:00:00",9939,"2016/07/09 18:00:33"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 18:30:00",9970,"2016/07/09 18:30:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 19:00:00",9831,"2016/07/09 19:01:05"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 19:30:00",9608,"2016/07/09 19:30:38"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 20:00:00",9402,"2016/07/09 20:00:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 20:30:00",9294,"2016/07/09 20:31:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 21:00:00",9181,"2016/07/09 21:00:41"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 21:30:00",9036,"2016/07/09 21:30:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 22:00:00",8812,"2016/07/09 22:01:10"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 22:30:00",8760,"2016/07/09 22:30:44"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 23:00:00",8558,"2016/07/09 23:00:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/09 23:30:00",8431,"2016/07/09 23:31:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 00:00:00",8244,"2016/07/10 00:00:48"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 00:30:00",7991,"2016/07/10 00:30:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 01:00:00",7741,"2016/07/10 01:01:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 01:30:00",7479,"2016/07/10 01:30:54"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 02:00:00",7250,"2016/07/10 02:00:27"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 02:30:00",6963,"2016/07/10 02:31:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 03:00:00",6738,"2016/07/10 03:00:56"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 03:30:00",6571,"2016/07/10 03:30:32"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 04:00:00",6487,"2016/07/10 04:00:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/09 04:30:00",5246,"2016/07/09 04:31:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/09 05:00:00",5299,"2016/07/09 05:00:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/09 05:30:00",5390,"2016/07/09 05:30:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/09 06:00:00",5506,"2016/07/09 06:01:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/09 06:30:00",5645,"2016/07/09 06:30:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/09 07:00:00",5826,"2016/07/09 07:00:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/09 07:30:00",6073,"2016/07/09 07:31:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/09 08:00:00",6174,"2016/07/09 08:00:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/09 08:30:00",6178,"2016/07/09 08:30:30"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/09 09:00:00",6158,"2016/07/09 09:00:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/09 09:30:00",6051,"2016/07/09 09:31:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/09 10:00:00",5895,"2016/07/09 10:00:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/09 10:30:00",5745,"2016/07/09 10:30:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/09 11:00:00",5640,"2016/07/09 11:01:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/09 11:30:00",5499,"2016/07/09 11:30:41"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/09 12:00:00",5411,"2016/07/09 12:00:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/09 12:30:00",5355,"2016/07/09 12:31:12"
