C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/07/17,04:40:00,0000000273140153,,0000000273140151
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 04:30:00",7040,"2016/07/16 04:31:18"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 05:00:00",7048,"2016/07/16 05:00:51"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 05:30:00",7152,"2016/07/16 05:30:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 06:00:00",7337,"2016/07/16 06:01:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 06:30:00",7734,"2016/07/16 06:30:54"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 07:00:00",8116,"2016/07/16 07:00:27"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 07:30:00",8514,"2016/07/16 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 08:00:00",9010,"2016/07/16 08:00:58"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 08:30:00",9479,"2016/07/16 08:30:32"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 09:00:00",9738,"2016/07/16 09:00:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 09:30:00",9833,"2016/07/16 09:31:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 10:00:00",9605,"2016/07/16 10:00:47"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 10:30:00",9409,"2016/07/16 10:30:50"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 11:00:00",9100,"2016/07/16 11:00:27"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 11:30:00",8799,"2016/07/16 11:30:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 12:00:00",8488,"2016/07/16 12:00:59"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 12:30:00",8285,"2016/07/16 12:30:32"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 13:00:00",8144,"2016/07/16 13:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 13:30:00",8054,"2016/07/16 13:31:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 14:00:00",8059,"2016/07/16 14:00:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 14:30:00",8065,"2016/07/16 14:30:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 15:00:00",8167,"2016/07/16 15:01:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 15:30:00",8301,"2016/07/16 15:30:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 16:00:00",8518,"2016/07/16 16:00:18"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 16:30:00",8795,"2016/07/16 16:31:11"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 17:00:00",9197,"2016/07/16 17:00:40"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 17:30:00",9666,"2016/07/16 17:30:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 18:00:00",10169,"2016/07/16 18:01:07"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 18:30:00",10187,"2016/07/16 18:30:39"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 19:00:00",10065,"2016/07/16 19:00:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 19:30:00",9818,"2016/07/16 19:31:10"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 20:00:00",9637,"2016/07/16 20:00:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 20:30:00",9469,"2016/07/16 20:30:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 21:00:00",9287,"2016/07/16 21:01:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 21:30:00",9107,"2016/07/16 21:30:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 22:00:00",8897,"2016/07/16 22:00:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 22:30:00",8769,"2016/07/16 22:31:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 23:00:00",8622,"2016/07/16 23:00:54"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/16 23:30:00",8491,"2016/07/16 23:30:27"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/17 00:00:00",8290,"2016/07/17 00:01:24"
