C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/07/24,04:40:01,0000000273355692,,0000000273355690
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 04:30:00",6105,"2016/07/23 04:31:10"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 05:00:00",6099,"2016/07/23 05:00:46"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 05:30:00",6184,"2016/07/23 05:30:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 06:00:00",6312,"2016/07/23 06:01:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 06:30:00",6568,"2016/07/23 06:30:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 07:00:00",6805,"2016/07/23 07:00:34"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 07:30:00",7110,"2016/07/23 07:30:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 08:00:00",7506,"2016/07/23 08:01:10"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 08:30:00",7840,"2016/07/23 08:30:46"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 09:00:00",8041,"2016/07/23 09:00:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 09:30:00",8186,"2016/07/23 09:31:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 10:00:00",8140,"2016/07/23 10:00:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 10:30:00",8094,"2016/07/23 10:30:32"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 11:00:00",7933,"2016/07/23 11:00:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 11:30:00",7815,"2016/07/23 11:31:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 12:00:00",7681,"2016/07/23 12:00:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 12:30:00",7598,"2016/07/23 12:30:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 13:00:00",7526,"2016/07/23 13:01:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 13:30:00",7409,"2016/07/23 13:30:56"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 14:00:00",7363,"2016/07/23 14:00:31"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 14:30:00",7376,"2016/07/23 14:30:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 15:00:00",7405,"2016/07/23 15:01:07"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 15:30:00",7467,"2016/07/23 15:30:42"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 16:00:00",7702,"2016/07/23 16:00:18"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 16:30:00",7994,"2016/07/23 16:31:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 17:00:00",8389,"2016/07/23 17:00:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 17:30:00",8854,"2016/07/23 17:30:28"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 18:00:00",9488,"2016/07/23 18:00:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 18:30:00",9619,"2016/07/23 18:31:05"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 19:00:00",9547,"2016/07/23 19:00:40"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 19:30:00",9364,"2016/07/23 19:30:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 20:00:00",9208,"2016/07/23 20:01:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 20:30:00",9101,"2016/07/23 20:30:51"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 21:00:00",8978,"2016/07/23 21:00:27"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 21:30:00",8830,"2016/07/23 21:30:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 22:00:00",8686,"2016/07/23 22:01:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 22:30:00",8613,"2016/07/23 22:30:40"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 23:00:00",8458,"2016/07/23 23:00:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/23 23:30:00",8373,"2016/07/23 23:31:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 00:00:00",8173,"2016/07/24 00:00:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 00:30:00",7950,"2016/07/24 00:30:28"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 01:00:00",7712,"2016/07/24 01:00:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 01:30:00",7520,"2016/07/24 01:31:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 02:00:00",7276,"2016/07/24 02:00:38"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 02:30:00",6943,"2016/07/24 02:30:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 03:00:00",6711,"2016/07/24 03:01:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 03:30:00",6567,"2016/07/24 03:30:51"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 04:00:00",6443,"2016/07/24 04:00:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/23 04:30:00",5055,"2016/07/23 04:31:10"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/23 05:00:00",5069,"2016/07/23 05:00:46"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/23 05:30:00",5132,"2016/07/23 05:30:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/23 06:00:00",5230,"2016/07/23 06:01:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/23 06:30:00",5374,"2016/07/23 06:30:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/23 07:00:00",5481,"2016/07/23 07:00:34"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/23 07:30:00",5676,"2016/07/23 07:30:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/23 08:00:00",5784,"2016/07/23 08:01:10"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/23 08:30:00",5885,"2016/07/23 08:30:46"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/23 09:00:00",5918,"2016/07/23 09:00:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/23 09:30:00",5869,"2016/07/23 09:31:22"
