C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/09/06,04:39:54,0000000274697560,,0000000274697558
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/05 04:30:00",6346,"2016/09/05 04:31:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/05 05:00:00",6447,"2016/09/05 05:00:55"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/05 05:30:00",6792,"2016/09/05 05:30:29"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/05 06:00:00",7242,"2016/09/05 06:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/05 06:30:00",8018,"2016/09/05 06:31:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/05 07:00:00",8650,"2016/09/05 07:00:35"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/05 07:30:00",8985,"2016/09/05 07:30:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/05 08:00:00",9179,"2016/09/05 08:01:07"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/05 08:30:00",9125,"2016/09/05 08:30:40"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/05 09:00:00",8900,"2016/09/05 09:00:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/05 09:30:00",8700,"2016/09/05 09:31:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/05 10:00:00",8526,"2016/09/05 10:00:41"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/05 10:30:00",8380,"2016/09/05 10:30:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/05 11:00:00",8214,"2016/09/05 11:01:10"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/05 11:30:00",8073,"2016/09/05 11:30:42"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/09/05 12:00:00",7957,"2016/09/05 12:00:15"
