C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/08/02,04:40:01,0000000273626851,,0000000273626849
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 04:30:00",6551,"2016/08/01 04:30:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 05:00:00",6672,"2016/08/01 05:00:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 05:30:00",7012,"2016/08/01 05:31:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 06:00:00",7487,"2016/08/01 06:00:41"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 06:30:00",8254,"2016/08/01 06:30:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 07:00:00",9031,"2016/08/01 07:01:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 07:30:00",9500,"2016/08/01 07:31:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 08:00:00",9845,"2016/08/01 08:00:41"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 08:30:00",9961,"2016/08/01 08:30:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 09:00:00",9837,"2016/08/01 09:01:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 09:30:00",9709,"2016/08/01 09:31:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 10:00:00",9657,"2016/08/01 10:00:38"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 10:30:00",9616,"2016/08/01 10:30:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 11:00:00",9498,"2016/08/01 11:01:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 11:30:00",9335,"2016/08/01 11:30:58"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 12:00:00",9205,"2016/08/01 12:00:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 12:30:00",9107,"2016/08/01 12:30:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 13:00:00",9038,"2016/08/01 13:01:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 13:30:00",8995,"2016/08/01 13:30:55"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 14:00:00",8933,"2016/08/01 14:00:33"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 14:30:00",8941,"2016/08/01 14:30:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 15:00:00",8940,"2016/08/01 15:01:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 15:30:00",8984,"2016/08/01 15:30:51"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/01 16:00:00",9221,"2016/08/01 16:00:24"
