C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/08/29,04:39:55,0000000274444822,,0000000274444820
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 04:30:00",6522,"2016/08/28 04:30:56"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 05:00:00",6518,"2016/08/28 05:00:32"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 05:30:00",6637,"2016/08/28 05:30:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 06:00:00",6794,"2016/08/28 06:01:10"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 06:30:00",6991,"2016/08/28 06:30:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 07:00:00",7296,"2016/08/28 07:00:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 07:30:00",7664,"2016/08/28 07:31:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 08:00:00",8014,"2016/08/28 08:00:50"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 08:30:00",8280,"2016/08/28 08:30:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 09:00:00",8401,"2016/08/28 09:01:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 09:30:00",8376,"2016/08/28 09:30:52"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 10:00:00",8229,"2016/08/28 10:00:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 10:30:00",8046,"2016/08/28 10:31:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 11:00:00",7788,"2016/08/28 11:00:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 11:30:00",7569,"2016/08/28 11:30:25"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 12:00:00",7376,"2016/08/28 12:01:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 12:30:00",7261,"2016/08/28 12:30:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 13:00:00",7142,"2016/08/28 13:00:25"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 13:30:00",7069,"2016/08/28 13:31:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 14:00:00",7017,"2016/08/28 14:00:54"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 14:30:00",7031,"2016/08/28 14:30:25"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 15:00:00",7110,"2016/08/28 15:01:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 15:30:00",7196,"2016/08/28 15:30:52"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 16:00:00",7350,"2016/08/28 16:00:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 16:30:00",7574,"2016/08/28 16:31:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 17:00:00",7902,"2016/08/28 17:00:54"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 17:30:00",8309,"2016/08/28 17:30:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 18:00:00",9072,"2016/08/28 18:01:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 18:30:00",9711,"2016/08/28 18:30:54"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 19:00:00",9816,"2016/08/28 19:00:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 19:30:00",9723,"2016/08/28 19:31:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 20:00:00",9561,"2016/08/28 20:00:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 20:30:00",9414,"2016/08/28 20:30:25"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 21:00:00",9263,"2016/08/28 21:01:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 21:30:00",9016,"2016/08/28 21:30:51"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 22:00:00",8673,"2016/08/28 22:00:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 22:30:00",8447,"2016/08/28 22:31:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 23:00:00",8161,"2016/08/28 23:00:51"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/28 23:30:00",8000,"2016/08/28 23:30:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/29 00:00:00",7855,"2016/08/29 00:01:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/29 00:30:00",7622,"2016/08/29 00:30:51"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/29 01:00:00",7453,"2016/08/29 01:00:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/29 01:30:00",7296,"2016/08/29 01:31:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/29 02:00:00",7132,"2016/08/29 02:00:51"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/29 02:30:00",6870,"2016/08/29 02:30:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/29 03:00:00",6670,"2016/08/29 03:01:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/29 03:30:00",6559,"2016/08/29 03:30:50"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/29 04:00:00",6525,"2016/08/29 04:00:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/28 04:30:00",5112,"2016/08/28 04:30:56"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/28 05:00:00",5136,"2016/08/28 05:00:32"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/28 05:30:00",5220,"2016/08/28 05:30:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/28 06:00:00",5284,"2016/08/28 06:01:10"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/28 06:30:00",5365,"2016/08/28 06:30:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/28 07:00:00",5470,"2016/08/28 07:00:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/28 07:30:00",5528,"2016/08/28 07:31:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/28 08:00:00",5522,"2016/08/28 08:00:50"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/28 08:30:00",5543,"2016/08/28 08:30:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/28 09:00:00",5524,"2016/08/28 09:01:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/28 09:30:00",5403,"2016/08/28 09:30:52"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/28 10:00:00",5296,"2016/08/28 10:00:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/28 10:30:00",5166,"2016/08/28 10:31:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/28 11:00:00",5080,"2016/08/28 11:00:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/28 11:30:00",5015,"2016/08/28 11:30:25"
