C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/08/03,04:40:00,0000000273657422,,0000000273657420
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/02 04:30:00",6753,"2016/08/02 04:30:42"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/02 05:00:00",6860,"2016/08/02 05:00:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/02 05:30:00",7193,"2016/08/02 05:31:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/02 06:00:00",7626,"2016/08/02 06:00:46"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/02 06:30:00",8372,"2016/08/02 06:30:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/02 07:00:00",9193,"2016/08/02 07:01:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/02 07:30:00",9643,"2016/08/02 07:30:50"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/02 08:00:00",10003,"2016/08/02 08:00:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/02 08:30:00",9987,"2016/08/02 08:31:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/02 09:00:00",9876,"2016/08/02 09:00:55"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/02 09:30:00",9797,"2016/08/02 09:30:28"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/02 10:00:00",9714,"2016/08/02 10:00:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/02 10:30:00",9597,"2016/08/02 10:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/02 11:00:00",9510,"2016/08/02 11:01:30"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/02 11:30:00",9402,"2016/08/02 11:31:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/02 12:00:00",9268,"2016/08/02 12:00:37"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/02 12:30:00",9227,"2016/08/02 12:30:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/02 13:00:00",9297,"2016/08/02 13:01:07"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/02 13:30:00",9330,"2016/08/02 13:30:41"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/02 14:00:00",9395,"2016/08/02 14:00:16"
