C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/07/20,04:40:00,0000000273230759,,0000000273230757
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 04:30:00",6500,"2016/07/19 04:30:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 05:00:00",6556,"2016/07/19 05:01:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 05:30:00",6820,"2016/07/19 05:30:48"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 06:00:00",7179,"2016/07/19 06:00:25"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 06:30:00",7863,"2016/07/19 06:31:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 07:00:00",8511,"2016/07/19 07:00:58"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 07:30:00",8912,"2016/07/19 07:30:32"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 08:00:00",9234,"2016/07/19 08:00:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 08:30:00",9226,"2016/07/19 08:31:07"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 09:00:00",9131,"2016/07/19 09:00:42"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 09:30:00",8988,"2016/07/19 09:30:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 10:00:00",8887,"2016/07/19 10:01:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 10:30:00",8780,"2016/07/19 10:30:56"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 11:00:00",8671,"2016/07/19 11:00:32"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 11:30:00",8562,"2016/07/19 11:30:07"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 12:00:00",8501,"2016/07/19 12:01:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 12:30:00",8445,"2016/07/19 12:30:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 13:00:00",8380,"2016/07/19 13:00:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 13:30:00",8331,"2016/07/19 13:31:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 14:00:00",8389,"2016/07/19 14:00:56"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 14:30:00",8398,"2016/07/19 14:30:32"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 15:00:00",8387,"2016/07/19 15:00:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 15:30:00",8375,"2016/07/19 15:31:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 16:00:00",8437,"2016/07/19 16:00:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 16:30:00",8603,"2016/07/19 16:30:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 17:00:00",8812,"2016/07/19 17:01:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 17:30:00",9181,"2016/07/19 17:30:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 18:00:00",9604,"2016/07/19 18:00:33"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 18:30:00",9635,"2016/07/19 18:30:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 19:00:00",9528,"2016/07/19 19:01:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 19:30:00",9259,"2016/07/19 19:30:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 20:00:00",9007,"2016/07/19 20:00:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 20:30:00",8899,"2016/07/19 20:31:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 21:00:00",8706,"2016/07/19 21:00:56"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 21:30:00",8475,"2016/07/19 21:30:33"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 22:00:00",8215,"2016/07/19 22:00:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 22:30:00",8271,"2016/07/19 22:31:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 23:00:00",8074,"2016/07/19 23:00:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/19 23:30:00",7979,"2016/07/19 23:30:21"
