C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/08/05,04:40:00,0000000273718269,,0000000273718267
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 04:30:00",6977,"2016/08/04 04:31:11"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 05:00:00",7092,"2016/08/04 05:00:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 05:30:00",7380,"2016/08/04 05:30:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 06:00:00",7802,"2016/08/04 06:01:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 06:30:00",8599,"2016/08/04 06:30:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 07:00:00",9430,"2016/08/04 07:00:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 07:30:00",9921,"2016/08/04 07:30:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 08:00:00",10332,"2016/08/04 08:01:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 08:30:00",10456,"2016/08/04 08:30:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 09:00:00",10319,"2016/08/04 09:00:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 09:30:00",10167,"2016/08/04 09:31:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 10:00:00",9887,"2016/08/04 10:00:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 10:30:00",9642,"2016/08/04 10:30:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 11:00:00",9429,"2016/08/04 11:01:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 11:30:00",9278,"2016/08/04 11:31:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 12:00:00",9188,"2016/08/04 12:00:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 12:30:00",9104,"2016/08/04 12:30:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 13:00:00",8982,"2016/08/04 13:01:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 13:30:00",8936,"2016/08/04 13:30:47"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 14:00:00",8931,"2016/08/04 14:00:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 14:30:00",8956,"2016/08/04 14:31:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 15:00:00",8952,"2016/08/04 15:00:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 15:30:00",9034,"2016/08/04 15:30:33"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 16:00:00",9286,"2016/08/04 16:00:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 16:30:00",9567,"2016/08/04 16:31:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 17:00:00",9929,"2016/08/04 17:00:46"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 17:30:00",10470,"2016/08/04 17:30:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 18:00:00",11164,"2016/08/04 18:01:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 18:30:00",11423,"2016/08/04 18:30:56"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 19:00:00",11434,"2016/08/04 19:00:32"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 19:30:00",11247,"2016/08/04 19:30:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 20:00:00",11032,"2016/08/04 20:01:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 20:30:00",10852,"2016/08/04 20:30:44"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 21:00:00",10630,"2016/08/04 21:00:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 21:30:00",10252,"2016/08/04 21:31:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 22:00:00",9847,"2016/08/04 22:00:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 22:30:00",9655,"2016/08/04 22:30:33"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 23:00:00",9357,"2016/08/04 23:00:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/04 23:30:00",9130,"2016/08/04 23:31:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 00:00:00",8956,"2016/08/05 00:00:46"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 00:30:00",8705,"2016/08/05 00:30:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 01:00:00",8489,"2016/08/05 01:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 01:30:00",8246,"2016/08/05 01:31:05"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 02:00:00",8030,"2016/08/05 02:00:43"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 02:30:00",7686,"2016/08/05 02:30:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 03:00:00",7402,"2016/08/05 03:00:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 03:30:00",7188,"2016/08/05 03:31:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 04:00:00",7088,"2016/08/05 04:00:41"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 04:30:00",5276,"2016/08/04 04:31:11"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 05:00:00",5355,"2016/08/04 05:00:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 05:30:00",5571,"2016/08/04 05:30:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 06:00:00",5841,"2016/08/04 06:01:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 06:30:00",6274,"2016/08/04 06:30:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 07:00:00",6695,"2016/08/04 07:00:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 07:30:00",7050,"2016/08/04 07:30:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 08:00:00",7041,"2016/08/04 08:01:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 08:30:00",6914,"2016/08/04 08:30:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 09:00:00",6614,"2016/08/04 09:00:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 09:30:00",6420,"2016/08/04 09:31:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 10:00:00",6317,"2016/08/04 10:00:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 10:30:00",6234,"2016/08/04 10:30:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 11:00:00",6029,"2016/08/04 11:01:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 11:30:00",5901,"2016/08/04 11:31:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 12:00:00",5923,"2016/08/04 12:00:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 12:30:00",5908,"2016/08/04 12:30:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 13:00:00",5940,"2016/08/04 13:01:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 13:30:00",5968,"2016/08/04 13:30:47"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 14:00:00",6050,"2016/08/04 14:00:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 14:30:00",6072,"2016/08/04 14:31:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 15:00:00",6140,"2016/08/04 15:00:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 15:30:00",6233,"2016/08/04 15:30:33"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 16:00:00",6375,"2016/08/04 16:00:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 16:30:00",6516,"2016/08/04 16:31:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 17:00:00",6750,"2016/08/04 17:00:46"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 17:30:00",7001,"2016/08/04 17:30:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 18:00:00",7259,"2016/08/04 18:01:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 18:30:00",7378,"2016/08/04 18:30:56"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 19:00:00",7411,"2016/08/04 19:00:32"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 19:30:00",7378,"2016/08/04 19:30:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 20:00:00",7333,"2016/08/04 20:01:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 20:30:00",7284,"2016/08/04 20:30:44"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 21:00:00",7129,"2016/08/04 21:00:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 21:30:00",6926,"2016/08/04 21:31:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 22:00:00",6760,"2016/08/04 22:00:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 22:30:00",6572,"2016/08/04 22:30:33"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 23:00:00",6438,"2016/08/04 23:00:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/04 23:30:00",6271,"2016/08/04 23:31:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/05 00:00:00",6077,"2016/08/05 00:00:46"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/05 00:30:00",5873,"2016/08/05 00:30:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/05 01:00:00",5647,"2016/08/05 01:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/05 01:30:00",5436,"2016/08/05 01:31:05"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/05 02:00:00",5310,"2016/08/05 02:00:43"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/05 02:30:00",5268,"2016/08/05 02:30:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/05 03:00:00",5226,"2016/08/05 03:00:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/05 03:30:00",5186,"2016/08/05 03:31:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/08/05 04:00:00",5184,"2016/08/05 04:00:41"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/08/04 04:30:00",1250,"2016/08/04 04:31:11"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/08/04 05:00:00",1266,"2016/08/04 05:00:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/08/04 05:30:00",1280,"2016/08/04 05:30:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/08/04 06:00:00",1330,"2016/08/04 06:01:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/08/04 06:30:00",1407,"2016/08/04 06:30:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/08/04 07:00:00",1551,"2016/08/04 07:00:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/08/04 07:30:00",1696,"2016/08/04 07:30:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/08/04 08:00:00",1823,"2016/08/04 08:01:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/08/04 08:30:00",1931,"2016/08/04 08:30:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/08/04 09:00:00",1908,"2016/08/04 09:00:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/08/04 09:30:00",1839,"2016/08/04 09:31:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,SA1,"2016/08/04 10:00:00",1776,"2016/08/04 10:00:49"
