C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/08/27,04:39:56,0000000274387451,,0000000274387449
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/26 04:30:00",7097,"2016/08/26 04:31:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/26 05:00:00",7188,"2016/08/26 05:00:43"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/26 05:30:00",7560,"2016/08/26 05:30:18"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/26 06:00:00",8022,"2016/08/26 06:01:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/26 06:30:00",8837,"2016/08/26 06:30:50"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/26 07:00:00",9623,"2016/08/26 07:00:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/26 07:30:00",10064,"2016/08/26 07:31:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/26 08:00:00",10355,"2016/08/26 08:00:52"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/26 08:30:00",10266,"2016/08/26 08:30:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/26 09:00:00",9895,"2016/08/26 09:01:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/26 09:30:00",9633,"2016/08/26 09:30:52"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/26 10:00:00",9328,"2016/08/26 10:00:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/26 10:30:00",9105,"2016/08/26 10:31:19"
