C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/08/25,04:39:56,0000000274325442,,0000000274325440
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 04:30:00",6712,"2016/08/24 04:30:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 05:00:00",6782,"2016/08/24 05:00:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 05:30:00",7084,"2016/08/24 05:31:18"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 06:00:00",7480,"2016/08/24 06:00:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 06:30:00",8216,"2016/08/24 06:30:27"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 07:00:00",8946,"2016/08/24 07:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 07:30:00",9385,"2016/08/24 07:31:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 08:00:00",9778,"2016/08/24 08:00:37"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 08:30:00",9892,"2016/08/24 08:30:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 09:00:00",9785,"2016/08/24 09:01:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 09:30:00",9810,"2016/08/24 09:30:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 10:00:00",9808,"2016/08/24 10:00:29"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 10:30:00",9809,"2016/08/24 10:30:07"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 11:00:00",9715,"2016/08/24 11:01:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 11:30:00",9641,"2016/08/24 11:30:47"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 12:00:00",9654,"2016/08/24 12:00:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 12:30:00",9663,"2016/08/24 12:30:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 13:00:00",9648,"2016/08/24 13:01:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 13:30:00",9640,"2016/08/24 13:30:38"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 14:00:00",9630,"2016/08/24 14:00:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 14:30:00",9626,"2016/08/24 14:31:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 15:00:00",9592,"2016/08/24 15:00:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 15:30:00",9638,"2016/08/24 15:30:30"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/24 16:00:00",9883,"2016/08/24 16:00:07"
