C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/07/23,04:40:00,0000000273325776,,0000000273325774
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 04:30:00",6425,"2016/07/22 04:30:31"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 05:00:00",6528,"2016/07/22 05:00:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 05:30:00",6803,"2016/07/22 05:31:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 06:00:00",7158,"2016/07/22 06:00:50"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 06:30:00",7804,"2016/07/22 06:30:28"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 07:00:00",8369,"2016/07/22 07:00:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 07:30:00",8768,"2016/07/22 07:31:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 08:00:00",9036,"2016/07/22 08:00:47"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 08:30:00",9086,"2016/07/22 08:30:25"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 09:00:00",8900,"2016/07/22 09:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 09:30:00",8849,"2016/07/22 09:31:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 10:00:00",8839,"2016/07/22 10:00:44"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 10:30:00",8830,"2016/07/22 10:30:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 11:00:00",8752,"2016/07/22 11:01:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 11:30:00",8583,"2016/07/22 11:31:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 12:00:00",8454,"2016/07/22 12:00:47"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 12:30:00",8387,"2016/07/22 12:30:28"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 13:00:00",8328,"2016/07/22 13:00:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 13:30:00",8271,"2016/07/22 13:31:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 14:00:00",8277,"2016/07/22 14:00:56"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 14:30:00",8287,"2016/07/22 14:30:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/22 15:00:00",8204,"2016/07/22 15:00:17"
