C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/08/06,04:40:00,0000000273748436,,0000000273748434
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 04:30:00",7035,"2016/08/05 04:30:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 05:00:00",7091,"2016/08/05 05:01:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 05:30:00",7418,"2016/08/05 05:31:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 06:00:00",7879,"2016/08/05 06:00:37"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 06:30:00",8647,"2016/08/05 06:30:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 07:00:00",9422,"2016/08/05 07:01:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 07:30:00",9906,"2016/08/05 07:30:50"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 08:00:00",10256,"2016/08/05 08:00:25"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 08:30:00",10283,"2016/08/05 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 09:00:00",10169,"2016/08/05 09:01:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 09:30:00",10061,"2016/08/05 09:30:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 10:00:00",9926,"2016/08/05 10:00:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 10:30:00",9825,"2016/08/05 10:31:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 11:00:00",9649,"2016/08/05 11:00:47"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 11:30:00",9416,"2016/08/05 11:30:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 12:00:00",9298,"2016/08/05 12:01:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 12:30:00",9203,"2016/08/05 12:30:58"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 13:00:00",9077,"2016/08/05 13:00:35"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 13:30:00",8962,"2016/08/05 13:30:10"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 14:00:00",8898,"2016/08/05 14:01:10"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 14:30:00",8809,"2016/08/05 14:30:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 15:00:00",8758,"2016/08/05 15:00:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 15:30:00",8746,"2016/08/05 15:31:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 16:00:00",8932,"2016/08/05 16:00:58"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/05 16:30:00",9223,"2016/08/05 16:30:35"
