C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/07/19,04:40:00,0000000273199855,,0000000273199853
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 04:30:00",6511,"2016/07/18 04:30:56"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 05:00:00",6620,"2016/07/18 05:00:32"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 05:30:00",6978,"2016/07/18 05:30:07"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 06:00:00",7372,"2016/07/18 06:01:08"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 06:30:00",8133,"2016/07/18 06:30:45"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 07:00:00",8799,"2016/07/18 07:00:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 07:30:00",9236,"2016/07/18 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 08:00:00",9629,"2016/07/18 08:01:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 08:30:00",9730,"2016/07/18 08:30:40"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 09:00:00",9636,"2016/07/18 09:00:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 09:30:00",9507,"2016/07/18 09:31:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 10:00:00",9301,"2016/07/18 10:00:52"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 10:30:00",9098,"2016/07/18 10:30:29"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 11:00:00",8933,"2016/07/18 11:00:05"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 11:30:00",8735,"2016/07/18 11:31:06"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 12:00:00",8602,"2016/07/18 12:00:42"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 12:30:00",8510,"2016/07/18 12:30:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 13:00:00",8445,"2016/07/18 13:01:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 13:30:00",8416,"2016/07/18 13:30:56"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 14:00:00",8361,"2016/07/18 14:00:32"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 14:30:00",8367,"2016/07/18 14:30:10"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 15:00:00",8415,"2016/07/18 15:01:10"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 15:30:00",8431,"2016/07/18 15:30:46"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 16:00:00",8506,"2016/07/18 16:00:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 16:30:00",8632,"2016/07/18 16:31:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 17:00:00",8869,"2016/07/18 17:00:58"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 17:30:00",9320,"2016/07/18 17:30:38"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 18:00:00",9913,"2016/07/18 18:00:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 18:30:00",9981,"2016/07/18 18:31:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 19:00:00",9857,"2016/07/18 19:00:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 19:30:00",9599,"2016/07/18 19:30:25"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 20:00:00",9361,"2016/07/18 20:00:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 20:30:00",9186,"2016/07/18 20:31:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 21:00:00",9019,"2016/07/18 21:00:38"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 21:30:00",8779,"2016/07/18 21:30:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 22:00:00",8520,"2016/07/18 22:01:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 22:30:00",8486,"2016/07/18 22:30:48"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/18 23:00:00",8298,"2016/07/18 23:00:23"
