C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/07/11,04:40:00,0000000272955445,,0000000272955443
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 04:30:00",6435,"2016/07/10 04:31:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 05:00:00",6444,"2016/07/10 05:00:34"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 05:30:00",6469,"2016/07/10 05:30:07"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 06:00:00",6608,"2016/07/10 06:01:05"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 06:30:00",6838,"2016/07/10 06:30:38"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 07:00:00",7073,"2016/07/10 07:00:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 07:30:00",7359,"2016/07/10 07:31:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 08:00:00",7754,"2016/07/10 08:00:43"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 08:30:00",8122,"2016/07/10 08:30:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 09:00:00",8396,"2016/07/10 09:01:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 09:30:00",8515,"2016/07/10 09:30:48"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 10:00:00",8521,"2016/07/10 10:00:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 10:30:00",8448,"2016/07/10 10:31:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/10 11:00:00",8258,"2016/07/10 11:00:53"
