C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/07/21,04:40:01,0000000273261659,,0000000273261657
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 04:30:00",6334,"2016/07/20 04:30:32"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 05:00:00",6380,"2016/07/20 05:00:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 05:30:00",6619,"2016/07/20 05:31:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 06:00:00",6964,"2016/07/20 06:00:44"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 06:30:00",7588,"2016/07/20 06:30:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 07:00:00",8171,"2016/07/20 07:01:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 07:30:00",8599,"2016/07/20 07:30:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 08:00:00",8983,"2016/07/20 08:00:33"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 08:30:00",9117,"2016/07/20 08:30:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 09:00:00",9052,"2016/07/20 09:01:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 09:30:00",9115,"2016/07/20 09:30:46"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 10:00:00",9175,"2016/07/20 10:00:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 10:30:00",9219,"2016/07/20 10:31:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 11:00:00",9170,"2016/07/20 11:00:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 11:30:00",9089,"2016/07/20 11:30:33"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 12:00:00",9056,"2016/07/20 12:00:11"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 12:30:00",9027,"2016/07/20 12:31:11"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 13:00:00",9018,"2016/07/20 13:00:47"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 13:30:00",8996,"2016/07/20 13:30:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 14:00:00",8976,"2016/07/20 14:01:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 14:30:00",8934,"2016/07/20 14:31:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 15:00:00",8859,"2016/07/20 15:00:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 15:30:00",8877,"2016/07/20 15:30:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 16:00:00",8999,"2016/07/20 16:01:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 16:30:00",9143,"2016/07/20 16:30:47"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 17:00:00",9399,"2016/07/20 17:00:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 17:30:00",9778,"2016/07/20 17:31:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 18:00:00",10136,"2016/07/20 18:00:59"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 18:30:00",10148,"2016/07/20 18:30:35"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 19:00:00",9998,"2016/07/20 19:00:10"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 19:30:00",9710,"2016/07/20 19:31:11"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 20:00:00",9510,"2016/07/20 20:00:46"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 20:30:00",9305,"2016/07/20 20:30:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 21:00:00",9104,"2016/07/20 21:01:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 21:30:00",8857,"2016/07/20 21:31:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 22:00:00",8568,"2016/07/20 22:00:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 22:30:00",8514,"2016/07/20 22:30:11"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 23:00:00",8320,"2016/07/20 23:01:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/20 23:30:00",8198,"2016/07/20 23:30:48"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/21 00:00:00",8126,"2016/07/21 00:00:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/21 00:30:00",7949,"2016/07/21 00:31:24"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/21 01:00:00",7782,"2016/07/21 01:00:59"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/21 01:30:00",7560,"2016/07/21 01:30:35"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/21 02:00:00",7329,"2016/07/21 02:00:11"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/21 02:30:00",6987,"2016/07/21 02:31:11"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/21 03:00:00",6728,"2016/07/21 03:00:47"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/21 03:30:00",6530,"2016/07/21 03:30:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/21 04:00:00",6413,"2016/07/21 04:01:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/20 04:30:00",5202,"2016/07/20 04:30:32"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/20 05:00:00",5311,"2016/07/20 05:00:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/20 05:30:00",5487,"2016/07/20 05:31:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/20 06:00:00",5727,"2016/07/20 06:00:44"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/20 06:30:00",6099,"2016/07/20 06:30:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/20 07:00:00",6427,"2016/07/20 07:01:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/20 07:30:00",6561,"2016/07/20 07:30:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/20 08:00:00",6799,"2016/07/20 08:00:33"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/20 08:30:00",6703,"2016/07/20 08:30:09"
