C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/08/20,04:39:57,0000000274175006,,0000000274175004
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 04:30:00",6582,"2016/08/19 04:30:35"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 05:00:00",6709,"2016/08/19 05:00:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 05:30:00",7020,"2016/08/19 05:31:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 06:00:00",7398,"2016/08/19 06:00:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 06:30:00",8097,"2016/08/19 06:30:25"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 07:00:00",8784,"2016/08/19 07:01:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 07:30:00",9132,"2016/08/19 07:30:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 08:00:00",9341,"2016/08/19 08:00:31"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 08:30:00",9181,"2016/08/19 08:30:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 09:00:00",8973,"2016/08/19 09:01:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 09:30:00",8801,"2016/08/19 09:30:33"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 10:00:00",8655,"2016/08/19 10:00:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 10:30:00",8496,"2016/08/19 10:31:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 11:00:00",8355,"2016/08/19 11:00:31"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 11:30:00",8251,"2016/08/19 11:30:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 12:00:00",8153,"2016/08/19 12:01:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 12:30:00",8107,"2016/08/19 12:30:32"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 13:00:00",8028,"2016/08/19 13:00:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 13:30:00",7959,"2016/08/19 13:30:59"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 14:00:00",7957,"2016/08/19 14:00:31"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 14:30:00",8029,"2016/08/19 14:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 15:00:00",8000,"2016/08/19 15:00:59"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 15:30:00",8027,"2016/08/19 15:30:31"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 16:00:00",8087,"2016/08/19 16:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 16:30:00",8239,"2016/08/19 16:30:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 17:00:00",8427,"2016/08/19 17:00:29"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 17:30:00",8631,"2016/08/19 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 18:00:00",9133,"2016/08/19 18:00:57"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 18:30:00",9314,"2016/08/19 18:30:29"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/08/19 19:00:00",9253,"2016/08/19 19:00:00"
