C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/07/25,04:40:01,0000000273384631,,0000000273384629
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 04:30:00",6419,"2016/07/24 04:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 05:00:00",6470,"2016/07/24 05:01:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 05:30:00",6542,"2016/07/24 05:30:38"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 06:00:00",6693,"2016/07/24 06:00:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 06:30:00",6949,"2016/07/24 06:31:14"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 07:00:00",7000,"2016/07/24 07:00:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 07:30:00",7227,"2016/07/24 07:30:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 08:00:00",7712,"2016/07/24 08:01:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 08:30:00",8231,"2016/07/24 08:30:54"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 09:00:00",8667,"2016/07/24 09:00:28"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 09:30:00",9121,"2016/07/24 09:30:00"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 10:00:00",9299,"2016/07/24 10:00:59"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 10:30:00",9346,"2016/07/24 10:30:32"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 11:00:00",9267,"2016/07/24 11:00:05"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 11:30:00",9124,"2016/07/24 11:31:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 12:00:00",9003,"2016/07/24 12:00:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 12:30:00",8859,"2016/07/24 12:30:10"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 13:00:00",8759,"2016/07/24 13:01:10"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 13:30:00",8644,"2016/07/24 13:30:44"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 14:00:00",8528,"2016/07/24 14:00:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 14:30:00",8416,"2016/07/24 14:31:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 15:00:00",8461,"2016/07/24 15:00:49"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 15:30:00",8565,"2016/07/24 15:30:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 16:00:00",8689,"2016/07/24 16:01:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 16:30:00",9054,"2016/07/24 16:30:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 17:00:00",9467,"2016/07/24 17:00:27"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 17:30:00",10038,"2016/07/24 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 18:00:00",10743,"2016/07/24 18:00:59"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 18:30:00",11002,"2016/07/24 18:30:31"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 19:00:00",10991,"2016/07/24 19:00:05"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 19:30:00",10814,"2016/07/24 19:31:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 20:00:00",10598,"2016/07/24 20:00:39"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 20:30:00",10491,"2016/07/24 20:30:12"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 21:00:00",10252,"2016/07/24 21:01:09"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 21:30:00",9918,"2016/07/24 21:30:42"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 22:00:00",9515,"2016/07/24 22:00:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 22:30:00",9131,"2016/07/24 22:31:13"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 23:00:00",8777,"2016/07/24 23:00:46"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/24 23:30:00",8500,"2016/07/24 23:30:20"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/25 00:00:00",8289,"2016/07/25 00:01:19"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/25 00:30:00",7976,"2016/07/25 00:30:52"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/25 01:00:00",7755,"2016/07/25 01:00:26"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/25 01:30:00",7595,"2016/07/25 01:31:23"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/25 02:00:00",7419,"2016/07/25 02:00:56"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/25 02:30:00",7129,"2016/07/25 02:30:30"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/25 03:00:00",6937,"2016/07/25 03:00:05"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/25 03:30:00",6786,"2016/07/25 03:31:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/25 04:00:00",6759,"2016/07/25 04:00:36"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/24 04:30:00",4979,"2016/07/24 04:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,1,QLD1,"2016/07/24 05:00:00",5012,"2016/07/24 05:01:02"
