C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2016/07/12,04:40:00,0000000272985545,,0000000272985543
I,OPERATIONAL_DEMAND,ACTUAL,1,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/11 04:30:00",6442,"2016/07/11 04:30:46"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/11 05:00:00",6559,"2016/07/11 05:00:17"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/11 05:30:00",6868,"2016/07/11 05:31:15"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/11 06:00:00",7248,"2016/07/11 06:00:47"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/11 06:30:00",7925,"2016/07/11 06:30:22"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/11 07:00:00",8426,"2016/07/11 07:01:21"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/11 07:30:00",8874,"2016/07/11 07:30:53"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/11 08:00:00",9257,"2016/07/11 08:00:27"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/11 08:30:00",9530,"2016/07/11 08:30:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/11 09:00:00",9568,"2016/07/11 09:01:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/11 09:30:00",9685,"2016/07/11 09:30:40"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/11 10:00:00",9735,"2016/07/11 10:00:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/11 10:30:00",9663,"2016/07/11 10:31:16"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/11 11:00:00",9534,"2016/07/11 11:00:52"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/11 11:30:00",9420,"2016/07/11 11:30:27"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/11 12:00:00",9353,"2016/07/11 12:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/11 12:30:00",9325,"2016/07/11 12:31:04"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/11 13:00:00",9204,"2016/07/11 13:00:41"
D,OPERATIONAL_DEMAND,ACTUAL,1,NSW1,"2016/07/11 13:30:00",9186,"2016/07/11 13:30:17"
